app_bundle;app_name;app_store_url;device_id;ua;uip;;
com.fubotv.roku.msnbc;fubotv;https%3A%2F%2Fchannelstore.roku.com%2Fen-ca%2Fdetails%2Feb2e476440c362015da28f2f95fcec8b%2Ffubotv-watch-live-sports-and-tv;00DJSBG88GBT;Roku%2FDVP-10.5+(10.5.0.4198-AL);50.0.236.37;37.751;-97.822
com.crackle.roku;crackle;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F5ea83b05b288012e221b03a1020709cd%2Fcrackle;00DJW04FVMZA;Roku%2FDVP-10.5+(10.5.0.4198-28);174.102.161.6;;
com.roku.sundancetv;Sundance Now;https%3A%2F%2Fchannelstore.roku.com%2Fdetails%2F824fb03cdabf2d313ec472d7dec0f802%2Fsundance-now;00DMERQLBMI6;Roku%2FDVP-10.5+(10.5.1.4059-DE);24.177.184.85;;
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;00DP1M620DYS;Roku%2FDVP-10.0+(10.0.0.4195-46);216.174.30.166;;
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;00DRRX3HX2MP;Roku%2FDVP-10.5+(10.5.0.4201-69);70.183.189.106;;
com.crackle.roku;crackle;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F5ea83b05b288012e221b03a1020709cd%2Fcrackle;00DRZZ2DG5TJ;Roku%2FDVP-10.5+(10.5.0.4210-C0);73.101.109.58;411.947;-760.078
com.crackle.roku;crackle;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F5ea83b05b288012e221b03a1020709cd%2Fcrackle;00DSGT1MQ99B;Roku%2FDVP-10.5+(10.5.0.4210-DA);67.42.189.161;;
com.roku.sundancetv;Sundance Now;https%3A%2F%2Fchannelstore.roku.com%2Fdetails%2F824fb03cdabf2d313ec472d7dec0f802%2Fsundance-now;00DSS27LCG9B;Roku%2FDVP-11.0+(11.0.0.4157-29);73.101.136.117;;
com.xumo.pgatour;pgatour;https%3A%2F%2Fchannelstore.roku.com%2Fdetails%2F96065%2Fxumo;00DU21WBRWM1;Roku%2FDVP-10.5+(10.5.0.4191-AG);71.81.225.138;;
com.crackle.roku;crackle;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F5ea83b05b288012e221b03a1020709cd%2Fcrackle;00DUP1PMV33J;Roku%2FDVP-10.5+(10.5.0.4201-C4);216.71.28.28;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00DX2JDLSX7S;Roku%2FDVP-10.5+(10.5.0.4187-52);204.10.254.130;;
com.roku.sundancetv;Sundance Now;https%3A%2F%2Fchannelstore.roku.com%2Fdetails%2F824fb03cdabf2d313ec472d7dec0f802%2Fsundance-now;00DXCKAJ1ZOH;Roku%2FDVP-10.5+(10.5.0.4198-69);67.187.124.148;;
com.xumo.outsidetv;xumo.outsidetv;https%3A%2F%2Fchannelstore.roku.com%2Fdetails%2F135932%2Foutside-tv;00DXU5AKOT8T;Roku%2FDVP-10.5+(10.5.0.4201-AW);68.97.2.96;352.144;-974.536
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;00DZ8KB62WQI;Roku%2FDVP-10.5+(10.5.0.4201-34);68.33.119.146;;
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;00e002e9-3fad-43a5-96b0-887f9a9613d3;Roku%2FDVP-10.0+(10.0.2.4276-88);98.224.148.249;;
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;00e016a1-4d49-4fe7-b587-c298c1fd6760;Roku%2FDVP-10.5+(10.5.0.4210-AX);70.16.209.210;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e01ddb-b247-4beb-8eaf-20ac6b5afeae;Roku%2FDVP-11.0+(11.0.0.4193-94);73.4.122.145;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e023e5-bbb8-41d7-a117-48c6929d3b18;Roku%2FDVP-11.0+(11.0.0.4193-55);207.181.197.77;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e03557-396d-4e90-b65d-8549048b0631;Roku%2FDVP-10.0+(10.0.3.4091-74);72.174.79.89;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e0530d-ed27-44a8-b156-0b607e01c0d0;Roku%2FDVP-10.0+(10.0.0.4185-24);8.20.9.95;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e06a1d-6f43-491c-bf58-0d1d0f5320c6;Roku%2FDVP-10.0+(10.0.0.4209-51);64.172.232.208;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e0856a-3229-4f8c-a4d9-637aa2023283;Roku%2FDVP-10.0+(10.0.0.4195-97);173.225.68.199;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e08808-d1ed-4a8a-a536-7cc37e117336;Roku%2FDVP-10.5+(10.5.0.4208-91);216.137.203.165;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e08b5a-b9e4-4b7c-a059-8eddf145bdf5;Roku%2FDVP-10.0+(10.0.0.4165-51);47.25.99.26;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e09b36-2d37-40b4-8ef4-1fba0fcafa08;Roku%2FDVP-10.0+(10.0.0.4195-AP);69.126.73.165;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e0a16f-16a7-4c13-a4ae-c77708023823;Roku%2FDVP-10.5+(10.5.0.4201-24);69.243.165.169;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e0a352-ad3c-4399-9b1a-0242048d8a7e;Roku%2FDVP-10.0+(10.0.0.4185-C0);68.66.147.218;461.406;-1.228.856
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e0a742-7aa8-4502-b1fe-84215e0daf77;Roku%2FDVP-10.0+(10.0.0.4197-94);64.251.143.236;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e0cd1f-5a24-4f16-8914-ddccbbf80809;Roku%2FDVP-10.0+(10.0.2.4200-AT);24.111.77.125;428.822;-973.906
74218;Paramount Network;https%3A%2F%2Fchannelstore.roku.com%2Fdetails%2F23b205de40bcceb2b5e11435bd59b42f;00e0ddc1-80d8-4d91-a9ed-e9d7becd6356;Roku%2FDVP-10.0+(10.0.0.4177-50);72.128.148.177;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e0ead8-7aad-427b-8661-a99321329cda;Roku%2FDVP-10.0+(10.0.0.4177-AT);71.94.14.6;396.012;-1.192.387
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;00e0f021-00db-406a-8509-1d385e502cc6;Roku%2FDVP-10.5+(10.5.0.4201-30);24.230.57.81;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e0f314-8336-45d6-a0f3-e4d3644ba93e;Roku%2FDVP-10.0+(10.0.0.4201-88);24.180.32.243;396.261;-1.196.996
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e0f846-7cdd-454a-bbc4-fd314b9c365e;Roku%2FDVP-11.0+(11.0.0.4184-CU);66.76.195.88;;
com.fubotv.roku.msnbc;fubotv;https%3A%2F%2Fchannelstore.roku.com%2Fen-ca%2Fdetails%2Feb2e476440c362015da28f2f95fcec8b%2Ffubotv-watch-live-sports-and-tv;00E0M3LUSIGB;Roku%2FDVP-10.5+(10.5.0.4201-69);98.239.150.122;395.953;-799.229
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e109c6-b541-4693-86db-c686f6184b81;Roku%2FDVP-10.0+(10.0.0.4165-50);72.240.136.113;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e10ad3-3c6a-4c01-ab90-6423fa009951;Roku%2FDVP-11.0+(11.0.0.4193-30);98.207.28.40;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e11beb-9df5-49b8-86e8-7df0eee59179;Roku%2FDVP-10.0+(10.0.0.4208-50);63.222.96.209;;
com.crackle.amazontv;crackle.amazontv;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F2016%2Fcrackle;00e13121-d770-49f3-b8d2-65b4b4eaa2d2;Roku%2FDVP-10.0+(10.0.0.4185-28);98.229.211.120;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e132a7-ccee-4c94-bd20-24ccc3fb1cb3;Roku%2FDVP-11.0+(11.0.0.4184-CU);24.198.217.140;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e14c7e-082e-41fb-ae6a-e2a2226d508e;Roku%2FDVP-10.0+(10.0.0.4195-24);72.209.211.39;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e198a5-7026-4687-9fbd-62a9d1677c0b;Roku%2FDVP-10.0+(10.0.0.4214-81);67.165.124.150;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e1a7aa-ce40-4bfd-8ca6-bf617bbb66a1;Roku%2FDVP-10.0+(10.0.0.4195-28);73.98.103.23;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e1ccc4-10d5-474d-b0d8-7fd18c227bd7;Roku%2FDVP-10.0+(10.0.0.4195-AM);74.199.17.172;399.581;-828.068
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e1ebff-ece2-40d5-be84-f0003da912ff;Roku%2FDVP-10.5+(10.5.0.4210-63);65.34.97.196;;
com.xumo.syfy;XUMO: Free Streaming TV Shows and Movies;https%3A%2F%2Fchannelstore.roku.com%2Fdetails%2F0c039747df5e78fba4509a8de79fbeab;00E1F240-23DA-45A1-8946-4191B9215783;Roku%2FDVP-9.40+(939.40E04206A);38.18.235.136;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e1f6c3-d40e-4adb-a763-b423a5c60f71;Roku%2FDVP-10.5+(10.5.0.4210-C4);168.103.147.151;;
462780547;Watch TBS;https%3A%2F%2Fitunes.apple.com%2Fapp%2Fid462780547;00e1f79d-d54a-48c9-ae4e-4702b11d5057;AppleCoreMedia%2F1.0.0.18J411+(Apple+TV%3B+U%3B+CPU+OS+14_0_2+like+Mac+OS+X%3B+en_us);47.49.41.123;;
com.fubotv.roku.msnbc;fubotv;https%3A%2F%2Fchannelstore.roku.com%2Fen-ca%2Fdetails%2Feb2e476440c362015da28f2f95fcec8b%2Ffubotv-watch-live-sports-and-tv;00E1FI92GSGP;Roku%2FDVP-10.5+(10.5.0.4191-67);65.32.107.184;277.363;-826.654
com.xumo.xumo;XUMO: Free Streaming TV Shows and Movies;https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.xumo.xumo;00e205d1-04b4-4e97-848a-87cd32955d31;Roku%2FDVP-10.5+(10.5.0.4167-C3);68.68.151.49;39.862;-971.811
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e2221f-c434-496f-96e9-c3f355491f70;Roku%2FDVP-10.5+(10.5.0.4201-51);206.142.152.173;;
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;00e233d1-19f3-4ac4-8d8c-caa62e284881;Roku%2FDVP-10.5+(10.5.3.6090-21);69.81.232.105;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e234fb-d0e6-4708-a172-6f394364f281;Roku%2FDVP-10.0+(10.0.0.4177-91);73.167.58.51;413.434;-730.806
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;00e25970-894e-47f4-9540-2215e8fbfd50;Roku%2FDVP-10.0+(10.0.2.4276-88);67.186.23.173;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e26284-38c3-44da-8c6a-81ed17d2c978;Roku%2FDVP-10.5+(10.5.0.4201-93);70.175.247.173;327.486;-837.477
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e27af6-94df-47ad-8ad5-a100cff021b5;Roku%2FDVP-10.0+(10.0.0.4198-AE);71.200.37.208;391.589;-755.878
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e2864b-8a0e-4382-a418-9b8800fcc299;Roku%2FDVP-10.0+(10.0.0.4209-39);97.104.59.41;289.453;-812.989
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e28c4e-92ea-4558-96f3-a2266df8e880;Roku%2FDVP-10.0+(10.0.0.4205-06);73.191.89.208;;
462780547;Watch TBS;https%3A%2F%2Fitunes.apple.com%2Fapp%2Fid462780547;00e29fc9-7b85-4a83-b32f-9c05c080dddd;AppleCoreMedia%2F1.0.0.19J581+(Apple+TV%3B+U%3B+CPU+OS+15_1_1+like+Mac+OS+X%3B+en_us);70.63.226.62;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e2a521-d5e2-4703-934a-cb8b49c0762a;Roku%2FDVP-10.0+(10.0.2.4295-90);50.109.1.232;;
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;00e2b820-26e8-4d4a-a0a0-3f1f5a8559e6;Roku%2FDVP-10.0+(10.0.0.4195-AF);155.70.66.47;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e2ba30-2372-4e2c-9126-232f37fd80a9;Roku%2FDVP-10.0+(10.0.0.4165-CF);23.243.134.127;339.675;-1.181.464
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e2ee20-a66b-4ee1-a58e-d2ac9f77a5fa;Roku%2FDVP-10.0+(10.0.0.4208-29);24.220.138.76;481.127;-988.676
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e2f6dd-7b3d-4756-9749-2a077502c480;Roku%2FDVP-10.0+(10.0.0.4208-06);73.116.42.5;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e326b9-31fd-4251-b4d7-2fe5bc18fb92;Roku%2FDVP-10.0+(10.0.0.4177-C0);72.46.55.122;407.597;-966.542
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e34fed-80fc-44b0-82dc-73c571a11567;Roku%2FDVP-10.5+(10.5.0.4201-28);45.53.170.140;435.294;-893.261
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e369e4-255e-4257-9dba-1dea26db5081;Roku%2FDVP-10.5+(10.5.0.4201-AN);69.20.163.68;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e36ef2-9d46-47f9-9d4e-e95761857fa3;Roku%2FDVP-10.5+(10.5.0.4210-CE);74.46.214.62;394.297;-778.143
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e373b5-7d8c-4e99-b7a8-f0b599332b8f;Roku%2FDVP-11.0+(11.0.0.4180-50);24.220.58.146;468.907;-969.258
74218;Paramount Network;https%3A%2F%2Fchannelstore.roku.com%2Fen-ca%2Fdetails%2F74218%2Fspike;00E39D4F-71FE-4115-A4D2-EF6798D0CC6A;Roku%2FDVP-10.5+(10.5.0.4201-AM);68.107.158.172;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e3b9de-4674-492d-9c4b-3a440d45e005;Roku%2FDVP-10.0+(10.0.0.4210-93);75.139.62.37;334.166;-867.795
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;00e3cfc6-a95d-4e92-bd6f-3ac867d38c2b;Roku%2FDVP-10.0+(10.0.0.4209-AP);24.111.119.126;;
com.roku.nba;NBA;https%3A%2F%2Fchannelstore.roku.com%2Fen-ot%2Fdetails%2F46325b801441e098718739908eb6f51b%2Fnba;00e3d198-8ac5-4847-bd09-d28aa1d2971d;Roku%2FDVP-11.0+(11.0.0.4193-AE);75.177.207.90;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e3da95-1d98-4b0c-9f17-217788b6319a;Roku%2FDVP-10.0+(10.0.0.4209-31);68.32.199.144;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e3f38f-68e6-4c7e-8a8a-581b6d88cefa;Roku%2FDVP-10.0+(10.0.0.4209-91);71.71.228.80;350.221;-805.318
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e3fe49-d422-4163-9a7d-7a941a988e54;Roku%2FDVP-10.0+(10.0.0.4201-67);70.163.95.138;361.344;-959.882
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00E3FWT59RE0;Roku%2FDVP-10.5+(10.5.0.4174-24);184.19.127.2;392.874;-803.419
com.roku.logostv;Logos-TV;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F5f118318644c5f6e766fe59303e6ea2e%2Flogos-tv;00e4168a-5a59-4e93-925a-a5637901e917;Roku%2FDVP-10.5+(10.5.0.4208-51);98.158.64.22;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e41e4e-5446-42a2-aa5c-127d5acbc0c5;Roku%2FDVP-10.0+(10.0.0.4195-AL);216.135.200.138;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e42b4c-7d96-4f45-bffb-0f4bd029d97f;Roku%2FDVP-10.5+(10.5.0.4191-51);50.219.201.77;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e430b9-a908-44ca-b13a-f266525a3d5e;Roku%2FDVP-10.0+(10.0.3.4086-68);69.114.10.13;409.893;-721.788
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e43111-88ca-4f73-9fe8-54ecb7119806;Roku%2FDVP-10.0+(10.0.0.4209-CP);67.236.109.205;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e44693-47d1-4cfc-b2ab-b6bb5812053f;Roku%2FDVP-10.0+(10.0.0.4209-CE);66.30.188.161;421.447;-712.542
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e4475c-3443-47dd-8c3e-61fb6e2a6731;Roku%2FDVP-10.5+(10.5.0.4201);50.147.20.120;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e46091-3fea-41cf-9bb7-0d8a6fe7b0e2;Roku%2FDVP-10.5+(10.5.0.4201-C2);66.190.131.181;386.664;-90.322
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e46c03-843c-4847-883d-0f8de520d36c;Roku%2FDVP-10.0+(10.0.3.4091-74);73.123.157.241;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e47b73-9f75-49ab-8b4a-80d81a80b8cb;Roku%2FDVP-10.0+(10.0.0.4201-AL);173.23.115.215;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e487b0-840e-432d-afef-41670f369318;Roku%2FDVP-10.0+(10.0.0.4201-93);73.65.47.31;446.713;-936.195
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e48e54-81b4-4d86-bddc-0cdbdfefd445;Roku%2FDVP-10.0+(10.0.0.4195-04);174.79.162.194;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e49909-f102-4f06-8a6a-72f5130d51df;Roku%2FDVP-10.0+(10.0.0.4209-80);75.137.141.243;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e499e4-7718-4a99-8afd-9c26a6b72450;Roku%2FDVP-10.0+(10.0.2.4197-CP);69.38.197.97;;
com.mtvn.vh1android;VH1;https%3A%2F%2Fplay.google.com%2Fstore%2Fapps%2Fdetails%3Fid%3Dcom.mtvn.vh1android;00e49ad6-2df7-4f17-9529-b3da1054c8e7;Roku%2FDVP-10.5+(10.5.0.4174-B3);66.91.128.20;213.513;-1.578.725
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e49fb0-78c2-4fcf-a800-e3f6dff3b5dd;Roku%2FDVP-11.0+(11.0.0.4193-13);174.66.219.38;418.244;-71.408
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e4b329-c74e-485e-9a74-0fc174862913;Roku%2FDVP-11.0+(11.0.0.4184-04);76.173.196.114;;
com.roku-lifetime.app;Lifetime;https%3A%2F%2Fchannelstore.roku.com%2Fen-gb%2Fdetails%2F7ac9a68dac25246d92c17a02631beff2%2FLifetime;00e4cda8-1606-431d-b366-aae0fdb75e49;Roku%2FDVP-11.0+(11.0.0.4193-04);73.225.146.108;;
